ID,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region
20317,Isle of Man,United Kingdom,54.2361,-4.5481,2020/04/08,158,1,82,75,Europe
20318,Montserrat,United Kingdom,16.742498,-62.187366,2020/04/08,9,0,0,9,Europe
20319,,United Kingdom,55.3781,-3.4360000000000004,2020/04/08,76646,8506,135,68005,Europe
20320,,Uruguay,-32.5228,-55.7658,2020/04/08,456,7,192,257,Americas
20321,,US,40.0,-100.0,2020/04/08,429686,18563,23559,387564,Americas
20322,,Uzbekistan,41.377491,64.585262,2020/04/08,545,3,30,512,Europe
20323,,Venezuela,6.4238,-66.5897,2020/04/08,167,9,65,93,Americas
20324,,Vietnam,14.058324,108.277199,2020/04/08,251,0,126,125,Western Pacific
20325,,Zambia,-13.133897,27.849332,2020/04/08,39,1,7,31,Africa
20326,,Zimbabwe,-19.015438,29.154857,2020/04/08,11,3,0,8,Africa
20327,,Dominica,15.415,-61.371,2020/04/08,15,0,1,14,Americas
20328,,Grenada,12.1165S,-61.679,2020/04/08,12,0,0,12,Americas
20329,,Mozambique,-18.665695,35.529562,2020/04/08,17,0,0,17,Africa
20330,,Syria,34.802075,38.99681500000001,2020/04/08,19,2,0,17,Eastern Mediterranean
20331,,Timor-Leste,-8.874217,125.727539,2020/04/08,1,0,0,1,South-East Asia
20332,,Belize,17.1899,-88.4976,2020/04/08,8,1,0,7,Americas
20333,,Laos,19.85627,102.495496,2020/04/08,15,0,0,15,Western Pacific
20334,,Libya,26.3351,17.228331,2020/04/08,21,1,8,12,Eastern Mediterranean
20335,,West Bank and Gaza,31.9522,35.2332,2020/04/08,263,1,44,218,Eastern Mediterranean
20336,,Guinea-Bissau,11.8037,-15.1804,2020/04/08,33,0,0,33,Africa
20337,,Mali,17.570692,-3.996166000000001,2020/04/08,59,7,16,36,Afri ca
20338,,Saint Kitts and Nevis,17.357822,-62.782998,2020/04/08,11,0,0,11,Americas
20339,Northwest Territories,Canada,64.8255,-124.8457,2020/04/08,5,0,0,5,Americas
20340,Yukon,Canada,64.2823,-135.0,2020/04/08,7,0,0,7,Americas
20341,,Kosovo,42.602636,20.902977,2020/04/08,184,5,30,149,Europe
20342,,Burma,21.9162,95.956,2020/04/08,22,3,0,19,South-East Asia
20343,Anguilla,United Kingdom,18.2206,-63.0686,2020/04/08,3,0,0,3,Europe
20344,British Virgin Islands,United Kingdom,18.4207,-64.64,2020/04/08,3,0,0,3,Europe
20345,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020/04/08,8,1,0,7,Europe
20346,,Botswana,-22.3285,24.6849,2020/04/08,6,1,v0,5,Africa
20347,,Burundi,-3.3731,29.9189,2020/04/08,3,0,0,3,Africa
20348,,Sierra Leone,8.460555000000001,-11.779889,2020/04/08,7,0,0,7,Africa
20349,,Malawi,-13.2543,34.3015,2020/04/08,8,1,0,7,Africa
20350,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020/04/08,5,0,1,4,Europe
20351,Saint Pierre and Miquelon,France,46.8852,-56.3159,2020/04/08,1,0,0,1,Europe
20352,,South Sudan,6.877000000000002,31.307,2020/04/08,2,0,0,2,Africa
20353,,Western Sahara,24.2155,-12.8858,2020/04/08,4,0,0,4,Africa
20354,,Sao Tome and Principe,0.1864,6.6131,2020/04/08,4,0,0,4,Africa
20355,,Yemen,15.552727,48.516388,2020/04/08,0,0,0,0,Eastern Mediterranean
20356,,Comoros,-11.6455,43.3333,2020/04/08,0,0,0,0,Africa
20357,,Tajikistan,38.861,71.2761,2020/04/08,0,0,0,0,Europe
20358,,Lesotho,-29.61,28.2336,2020/04/08,0,0,0,0,Africa
20359,,Afghanistan,33.93911,67.709953,2020/04/09,CDLXXXIV,15,32,437,Eastern Mediterranean
20360,,Albania,41.1533,20.1683,2020/04/09,409,23,165,221,Europe
20361,,Algeria,28.0339,1.6596,2020-04-09,1666,235,347,1084,Africa
20362,,Andorra,42.5063,1.5218,2020/04/09,583,25,58,500,Europe
20363,,Angola,-11.2027,17.8739,2020/04/09,19,2,2,15,Africa
20364,,Antigua and Barbuda,17.0608,-61.7964,2020/04/09,19,2,0,17,Americas
20365,,Argentina,-38.4161,-63.6167,2020/04/09,1795,72,365,1358,Americas
20366,,Armenia,40.0691,45.0382,2020/04/09,921,10,138,773,Europe
20367,Australian Capital Territory,Australia,-35.4735S,149.0124,2020/04/09,100,2,47,51,Western Pacific
20368,New South Wales,Australia,-33.8688,151.2093,2020/04/09,2773,21,4,2748,Western Pacific
20369,Northern Territory,Australia,-12.4634,130.8456,2020/04/09,28,0,2,26,Western Pacific
20370,Queensland,Australia,-27.4698,153.0251,2020/04/09,953,4,345,DCIV,Western Pacific
20371,South Australia,Australia,-34.9285,138.6007,2020/04/09,420,3,120,297,Western Pacific
20372,Tasmania,Australia,-42.8821,147.3272,2020/04/09,111,3,48,60,Western Pacific
20373,Victoria,Australia,-37.8136,144.9631,2020/04/09,1228,12,736,480,Western Pacific
20374,Western Australia,Australia,-31.9505,115.8605,2020/04/09,495,6,170,319,Western Pacific
20375,,Austria,47.5162,14.5501,2020/04/09,13244,295,5240,7709,Europe
20376,,Azerbaijan,40.1431,47.5769,2020/04/09,926,9,101,816,Europe
20377,,Bhamas,25.025885,-78.035889,2020/04/09,41,8,5,28,Americas
20378,,Bahrain,26.0275,50.55,2020/04/09,887,V,519,363,Eastern Mediterranean
20379,,Bangladesh,23.685,90.3563,2020/04/09,330,21,33,276,South-East Asia
20380,,Barbados,13.1939,-59.5432,2020/04/09,66,3,11,52,Americas
20381,,Belarus,53.7098,27.9534,2020/04/09,1486,16,139,1331,Europe
20382,,Belgium,50.8333,4.469936,2020/04/09,24983,2523,5164,17296,Europe
20383,,Benin,9.3077,2.3158,2020/04/09,26,1,5,20,Africa
20384,,Bhutan,27#.5142,90.4336,2020/04/09,5,0,2,3,South-East Asia
20385,,Bolivia,-16.2902,-63.5887,2020/04/09,264,18,2,Two Hundred Forty Four,Americas
20386,,Bosnia and Herzegovina,43.9159,17.6791,2020/04/09,858,35,101,722,Europe
20387,,Brazil,-14.235,-51.9253,2020/04/09,18092,950,173,16969,Americas
20388,,Brunei,4.5353,114.7277,2020/04/09,135,1,92,42,Western Pacific
20389,,Bulgaria,42.7339,25.4858,2020/04/09,618,24,48,546,Europe
20390,,Burkina Faso,12.2383,-1.5616,2020/04/09,443,24,146,273,Africa
20391,,Cabo Verde,16.5_388,-23.0418,2020/04/09,7,1,1,5,Africa
20392,,Cambodia,11.55,104.9167,2020/04/09,One Hundred Nineteen,0,62,57,Western Pacific
20393,,Cameroon,3.848,11.5021,2020/04/09,730,10,60,660,Africa
20394,Alberta,Canada,53.9333,-116.5765,2020/04/09,1423,53754,0,1394,Americas
20395,British Columbia,Canada,53.7267,-127.6476,2020/04/09,1336,48,0,1288,Americas
20396,Manitoba,Canada,53.7609,-98.8139,2020/04/09,221,3,0,218,Americas
20397,New Brunswick,Canada,46.5653,-66.4619,2020/04/09,CVIII,0,0,108,Americas
20398,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020/04/09,232,2,0,230,Americas
20399,Nova Scotia,Canada,44.682,-63.7443,2020/04/09,342,1,0,341,Americas
20400,Ontario,Canada,51.2538,-85.3232,2020i/04/09,5759,200,0,5559,Americas
20401,Prince Edward Island,Canada,46.5107,-63.4168,2020/04/09,25,0,0,25,Americas
20402,Quebec,Canada,52.9399,-73.5491,2020/04/09,10912,216,0,10696,Americas
20403,Saskatchewan,Canada,52.9399,-106.4509,2020/04/09,271,3,0,268,Americas
20404,,Central African Republic,6.6111,20.9394,2020/04/09,8,0,0,8,Africa
20405,,Chad,15.4542,18.7322,2020/04/09,11,0,2,9,Africa
20406,,Chile,-35.6751,-71.543,2020/04/09,6166,57,1274,4835,Americas
20407,Anhui,China,31.8257,117.2264,2020/04/09,991,6,984,1,Western Pacific
20408,Beijing,China,40.1824,116.4142,2020/04/09,588,8,464,116,Western Pacific
20409,Chongqing,China,30.0572,107.874,2020/04/09,579,Six,570,3,Western Pacific
20410,Fujian,China,26.0789,117.9874,2020/04/09,351,1,308,42,Western Pacific
20411,Gansu,China,35.7518,104.2861,2020/04/09,139,2,135,2,Western Pacific
20412,Guangdong,China,23.3417,113.4244,2020/04/09,1539,VIII,1423,108,Western Pacific
20413,Guangxi,China,23.8298,108.7881,2020/04/09,254,2,252,0,Western Pacific
20414,Guizhou,China,26.8154,106.8748,2020/04/09,146,2,144,0,Western Pacific
20415,Hainan,China,19.1959,109.7453,2020/04/09,168,6,162,0,Western Pacific
20416,Hebei,China,39.549,116.1306,2020/04/09,327,6,Zero,321,Western Pacific
20417,Heilongjiang,China,47.862,127.7615,2020/04/09,609,13,CDLXX,126,Western Pacific
20418,Henan,China,37.8957,114.9042,2020/04/09,1276,Twenty Two,0,1254,Western Pacific
20419,Hong Kong,China,22.3,114.2,2020/04/09,973,4,293,676,Western Pacific
20420,Hubei,China,30.9756,112.2707,2020/04/09,67803,3215,64187,401,Western Pacific
20421,Hunan,China,27.6104,111.7088,2020/04/09,1019,4,1014,1,Western Pacific
20422,Inner Mongolia,China,44.0935,113.9448,2020/04/09,126,1,79,46,Western Pacific
20423,Jiangsu,China,32.9711,119.455,2020/04/09,651,0,633,18,Western Pacific
20424,Jiangxi,China,27.614,115.7221,2020/04/09,937,1,935,1,Western Pacific
20425,Jilin,China,43.6661,126.1923,2020/04/09,98,1,93,4,Western Pacific
20426,Liaoning,China,41.2956,122.6085,2020/04/09,144,2,132,10,Western Pacific
20427,Macau,China,22.1667,113.55,2020/04/09,45,0,10,35,Western Pacific
20428,Ningxia,China,37.2692,106.1655,2020/04/09,75,0,75,0,Western Pacific
20429,Qinghai,C hina,35.7452,95.9956,2020/04/09,18,0,18,0,Western Pacific
20430,Shaanxi,China,35.1917,108.8701,2020/04/09,256,3,246,7,Western Pacific
20431,Shandong,China ,36.3427,118.1498,2020/04/09,783,7,756,20,Western Pacific
20432,Shanghai,China,31.202,121.4491,2020/04/09,552,7,422,123,Western Pacific
20433,Shanxi,China,37.5777,112.2922,2020/04/09,166,0,134,32,Western Pacific
20434,Sichuan,China,30.6171,102.7103,2020/04/09,560,3,DXLI,16,Western Pacific
20435,Tianjin,China,39.3054,117.323,2020/04/09,182,3,152,27,Western Pacific
20436,Tibet,China,31.6927,88.0924E,2020/04/09,1,0,1,0,Western Pacific
20437,Xinjiang,China,41.1129,85.2401,2020/04/09,76,3,73,0,Western Pacific
20438,Yunnan,China,24.974,101.487,2020/04/09,184,Two,173,9,Western Pacific
20439,Zhejiang,China,29.1832,120.0934,2020/04/09,1267,1,1235,31,Western Pacific
20440,,Colombia,4.5709,-74.2973,2020/04/09,2223,69,174,1980,Americas
20441,,oCngo (Brazzaville),-0.228,15.8277,2020/04/09,60,5,5,50,Africa
20442,,Congo (Kinshasa),-4.0383,21.7587,2020/04/09,180,18,9,153,Africa
20443,,Costa Rica,9.7489,-83.7534,2020/04/09,539,3,30,506,Americas
20444,,Cote d'Ivoire,7.54,-5.5471,2020/04/09,444,3,52,389,Africa
20445,,Croatia,45.1,15.2,2020/04/09,1407,20,219,1168,Europe
20446,,Cuba,21.521757,-77.78116700000002,2020/04/09,515,15,28,_472,Americas
20447,,Cyprus,35.1264,33.4299,2020/04/09,564,10,53,501,Europe
20448,,Czechia,49.8175,15.473,2020/04/09,5569,112,301,5156,Europe
20449,Faroe Islands,Denmark,61.8926,-6.9118,2020/04/09,184,0,136,48,Europe
20450,Greenland,Greenland,71.7069,-42.6043,2020/04/09,11,0,11,0,Eurpoe
20451,,Denmark,56.2639,9.5018,2020/04/09,5635,237,1736,3662,Europe
20452,,Djibouti,11.8251,42.5903,2020/04/09,13W5,0,25,110,Eastern Mediterranean
20453,,Dominican Republic,18.7357,-70.1627,2020/04/09,2349,118,80,2151,Americas
20454,,Ecuador,-1.8312,-78.1834,2020/04/09,4965,272,339,4354,Americas
20455,,Egypt,26.820553000000004,30.802498,2020/04/09,1699,118,348,1233,Eastern Mediterranean
20456,,El Salvador,13.7942,-88.8965,2020/04/09,103,6,14,83,Americas
20457,,Equatorial Guinea,1.6508,10.2679,2020/04/09,18,0,3,15,Africa
20458,,Eritrea,15.1794,39.7823,2020/04/09,33,0,0,33,Africa
20459,,Estonia,58.5953,25.0136,2020/04/09,1207,24,83,1100,Europe
20460,,Eswatini,-26.5225,31.4659,2020/04/09,12,0,7,V,Africa
20461,,Ethiopia,9.145,40.4897,2020/04/09,56,2,4,50,Africa
20462,,Fiji,-17.7134,178.065,2020/04/09,15,0,0,15,Western Pacific
20463,,Finland,61.92411,25.748151,2020/04/09,2605,42,300,2263,Europe
20464,French Guiana,France,3.9339,-53.1258,2020/04/09,Eighty Three,0,43,40,Europe
20465,French Polynesia,France,-17.6797,149.4068,2020/04/09,51,0,0,51,Europe
20466,Guadeloupe,France,16.265,-61.551,2020/04/09,141,8,43,90,Europe
20467,Mayotte,France,-12.8275,45.166244,2020/04/09,184,2,22,160,Europe
20468,New Caledonia,Farnce,-20.904305,165.618042,2020/04/09,18,0,1,17,Europe
20469,Reunion,France,-21.1151,55.5364,2020/04/09,362,0,40,322,Europe
20470,Saint Barthelemy,France,17.9,-62.8333,2020/04/09,6,0,1,5,Europe
20471,St Martin,France,18.0708,-63.0501,2020/04/09,32,2,7,23,Europe
20472,Martinique,France,14.6415,-61.0242,2020/04/09,154,6,50,98,Europe
20473,,France,46.2276,2.2137,2020/04/09,86334,12210,23206,50918,Europe
20474,,Gabon,-0.8037,11.6094,2020/04/09,44,1,1,42,Afirca
20475,,Gambia,13.4432,-15.3101,2020/04/09,4,1,2,1,Africa
20476,,Ge orgia,42.3154,43.3569,2020/04/09,218,3,51,164,Europe
20477,,Germany,51.165691,10.451526,2020/04/09,118181,2607,52407,63167,Europe
20478,,Ghana,7.9465,-1.0232,2020/04/09,378,6,3,369,Africa
20479,,Greece,39.0742,21.8243,2020/04/09,1955,87,269,1599,Europe
20480,,Guatemala,15.7835,-90.2308,2020/04/09,95,3,17,75,Americas
20481,,Guinea,9.9456,-9.6966,2020/04/09,194,0,11,One Hundred Eighty Three,Africa
20482,,Guyana,4.860416000000002,-58.93018000000001,2020/04/09,37,6,8,23,Americas
20483,,Haiti,18.9712,-72.2852,2020/04/09,30,2,0,28,Americas
20484,,Holy See,41.9029,12.4534,2020/04/09,8,0,2,6,Europe
20485,,Honduras,15.2,-86.2419,2020/04/09,343,23,6,314,Americas
20486,,Hungary,47.1625,19.5033,2020/04/09,980,66,96,818,Europe
20487,,Iceland,64.9631,-19.0208,2020/04/09,1648,6,688,954,Europe
20488,,India,20.593684,78.96288,2020/04/09,6725,226,620,5879,South-East Asia
20489,,Indonesia,-0.7893,113.9213,2020/04/09,3293,280,252,2761,South-East Asia
20490,,Iran,32.427908,53.68804599999999,2020/04/09,66220,4110,32309,29801,Eastern Mediterranean
20491,,Iraq,33.223191,43.679291,2020/04/09,1232,69,496,667,Eastern Mediterranean
20492,,Ireland,53.1424,-7.6921,2020/04/09,6574,263,-88729,6286,Europe
20493,,Israel,31.046051,34.851612,2020/04/09,9968,86,1011,8871,Europe
20494,,Italy,41.87194,12.56738,2020/04/09,143626,18279,28470,96877,Europe
20495,,Jamaica,18.1096,-77.2975,2020/04/09,63,4,12,47,Americas
20496,,Japan,36.204824,138.252924,2020/04/09,5614,113,632,4869,Western Pacific
20497,,Jordan,31.24,36.51,2020/04/09,372,7,161,204,Eastern Mediterranean
20498,,Kazakhstan,48.0196,66.9237,2020/04/09,781,8,60,713,Europe
20499,,Kenya,-0.0236,37.9062,2020/04/09,184,7,12,165,Africa
20500,,South Korea,35.90775700000001,127.766922,2020/04/09,10423,204,6973,3246,Western Pacific
20501,,Kuwait,29.31166,47.481766,2020/04/09,910,1,111,798,Eastern Mediterranean
20502,,Kyrgyzsta,41.20438,74.766098,2020/04/09,280,4,35,241,Europe
20503,,Latvia,56.8796,24.6032,2020/04/09,589,3,16,570,Europe
20504,,Lebanon,33.8547,35.8623,2020/04/09,582,19,67,496,Eastern Mediterranean
20505,,Liberia,6.4280550000000005,-9.429499,2020/04/09,31,4,3,24,Africa
20506,,Liechtenstein,47.14,9.55,2020/04/09,78,1,66,11,Europe
20507,,Lithuania,55.1694,23.8813,2020/04/09,955,16,8,931,Europe
20508,,Luxembourg,49.8153,6.1296,2020/04/09,3115,52,500,2563,Europe
20509,,Madagascar,-18.766947,46.869107,2020/04/09,93,0,11,82,Africa
20510,,Malaysia,4.210483999999999,101.975766,2020/04/09,4228,67,1608,2553,Western Pacific
20511,,Maldives,3.2028,73.2207,2020/04/09,19,0,13,6,South-East Asia
20512,,Malta,35.9375,14.3754,2020/04/09,337,2,16,319,Europe
20513,,Mauritania,21.0079,-10.9408,2020/04/09,7,1,2,4,Africa
20514,,Mauritius,-20.348404,57.552152,2020/04/09,31)4,7,23,284,Africa
20515,,Mexico,23.6345,-102.5528,2020/04/09,3441,194,633,2614,Americas
20516,,Moldova,47.4116N,28.3699,2020/04/09,1289,29,50,1210,Europe
20517,,Monaco,43.7333,7.4167,2020/04/09,84,1,5,78,Europe
20518,,Mongolia,46.8625,103.8467,2020/04/09,16,0,4,12,Western Pacific
20519,,Montenegro,42.708678000000006,19.37439_,2020/04/09,252,2,4,246,Europe
20520,,Morocco,31.7917,-7.0926,2020/04/09,1374,97,109,1168,Eastern Mediterranean
20521,,Namibia,-22.9576,18.4904,2020/04/09,16,0,3,13,Africa
20522,,Nepal,28.1667,84.25,2020/04/09,9,0,1,8,South-East Asia
20523,Aruba,Netherlands,12.5211,-69.9683,2020/04/09,82,0,20,62,Europe
20524,Curacao,Netherlands,12.1696,-68.99,2020/04/09,14,1,7,6,Europe
20525,Sint Maarten,Netherlands,18.0425,-63.0548,2020/04/09,43,6,1,36,Europe
20526,,Netherlands,52.1326,5.2913,2020/04/09,21762,2396,0,19366,Europe
20527,,New Zealand,-40.9006,174.886,2020/04/09,1239,1,317,921,Western Pacific
20528,,Nicaragua,12.865416,-85.207229,2020/04/09,7,1,0,6,Americas
20529,,Niger,17.607789,8.081666,2020/04/09,410,11,40,359,Africa
20530,,Nigeria,9.082,8.6753,1631/04/09,288,7,51,230,Africa
20531,,North Macedonia,41.6086,21.7453,2020/04/09,663,30,37,596,Europe
20532,,Norway,60.472,8.4689,2020/04/09,6211,108,32,6071,Europe
20533,,Oman,21.512583,55.92325500000001,2020/04/09,457,3,109,345,Eastern Mediterranean
20534,,Pakistan,30.3753,69.3451,2020/04/09,4695,66,727,3902,Eastern Mediterranean
20535,,Panama,8.538,-80.7821,2020/04/09,2528,63,16,2449,Americas
20536,,Papua New Guinea,-6.314993,143.95555,2020/04/09,2,Zero,0,2,Western Pacific
20537,,Paraguay,-23.4425,-58.4438,2020/04/09,124,5,18,101,Americas
20538,,Peru,-9.19,-75.0152,2020/04/09,5256,138,1438,3680,Americas
20539,,Philippines,12.879721,121.774017,2020/04/09,4076,203,124,3749,Western Pacific
20540,,Poland,51.9194,19.1451,2020/04/09,5575,174,284,5117,E urope
20541,,Portugal,39.3999,-8.2245 °E,2020/04/09,13956,409,205,13342,Europe
20542,,Qatar,25.3548,51.1839,2020/04/09,2376,6,206,2164,Eastern Mediterranean
20543,,Romania,45.9432,24.9668,2020/04/09,5202,248,647,4307,Europe
20544,,Russia,61.52401,105.318756,2020/04/09,10131,76,698,9357,Europe
20545,,Rwanda,-1.9403,29.8739,2020/04/09,110,0,7,CIII,Africa
20546,,,,,,,,,,
20547,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020/04/09,12,0,1,11,Americas
20548,,San Mrino,43.9424,12.4578,2020/04/09,333,34,49,250,Europe
20549,,Saudi Arabia,23.885942,45.079162,2020/04/09,3287,44,666,2577,Eastern Mediterranean
20550,,Senegal,14.4974,-14.4524,2020/04/09,250,2,123,125,Africa
20551,,Serbia,44.0165,21.0059,2020/04/09,2867,66,0,2801,Europe
20552,,Seychelles,-4.6796,55.492,2020/04/09,11,0,0,11,Africa
20553,,Singapore,1.2833,103.8333,2020/04/09,1910,6,460,1444,Western Pacific
20554,,Slovakia,48.669,19.699,2020/04/09,701,2,23,676,Europe
20555,,Slovenia,46.1512,14.9955,2020/04/09,1124,43,128,953,Europe
20556,,Somalia,5.152149,46.199616,2020/04/09,12,1,1,10,Eastern Mediterranean
20557,,South Africa,-30.5595,22.9375 °E,2020/04/09,1934,18,95,1821,Africa
20558,,Spain,40.463667,-3.74922,2020/04/09,153222,15447,52165,85610,Europe
20559,,Sri Lanka,7.873054,80.77179699999998,2020/04/09,190,7,49,134,South-East Asia
20560,,Sudan,12.8628,30.2176,2020/04(/09,15,2,2,11,Eastern Mediterranean
20561,,Suriname,3.9193,-56.0278,2020/04/09,10,1,4,5,Americas
20562,,Sweden,60.128161,18.643501,2020/04/09,9141,793,0,8348,Europe
20563,,Switzerland,46.8182,8.2275,2020/04/09,24051,948,10600,12503,Europe
20564,,Taiwan*,23.7,121.0,2020/04/09,380,5,67,308,Western Pacific
20565,,Tanzania,-6.369028,34.88!8822,2020/04/09,25,1,5,19,Africa
20566,,Thailand,15.870032,100.992541,2020/04/09,2423,32,940,1451,South-East Asia
20567,,Togo,8.6195,0.8248,2020/04/09,73,3,24,46,Africa
20568,,Trinidad and Tobago,10.6918,-61.2225,2020/04/09,109,8,1,100,Americas
20569,,Tunisia,33.886917,9.537499,2020/04/09,643,25,25,593,Eastern Mediterranean
20570,,Turkey,38.9637,35.2433,2020/04/09,42282,908,2142,39232,Europe
20571,,Uganda,1.373333,32.290275,2020/04/09,53,0,0,53,Africa
20572,,Ukraine,48.3794 °S,31.1656,2020/04/09,1892,57,45,1790,Europe
20573,,United Arab Emirates,23.424076,53.847818,2020/04/09,2990,14,268,2708,Eastern Mediterranean
20574,Bermuda,United Kingdom,32.3078,-64.7505,2020/04/09,48,4,25,19,Europe
20575,Cayman Islands,United Kingdom,19.3133,-81.2546,2020/04/09,45,1,6,38,Europe
20576,Channel Islands,United Kingdom,49.3723,-2.3644,2020/04/09,361,8,40,313,Europe
20577,Gibraltar,United Kingdom,36.1408,-5.3536,2020/04/09,123,0,60,63,Europe
20578,Isle of Man,United Kingdom,54.2361,-4.5481,2020/04/09,190,1,XCII,97,Europe
20579,Montserrat,United Kingdom,16.742498,-62.187366,2020/04/09,9,-64300,0,9,Europe
20580,,United Kingdom,55.3781,-3.4360000000000004,2020/04/09,81498,9616,135,71747,Europe
20581,,Uruguay,-32.5228,-55.7658,2020/04/09,473,7,206,260,Americas
20582,,US,40.0,-100.0,2020/04/09,464442,20638,25410,418394,Americas
20583,,Uzbekistan,41.377491,64.585262,2020/04/09,582,3,38,541,Europe
20584,,Venezuela,6.4238,-66.5897,2020/04/09,171,9,84,LXXVIII,Americas
20585,,Vietnam,14.058324,108.277199,2020/04/09,255,0,128,127,Western Pacific
20586,,Zambia,-13.133897,27.849332,2020/04/09,39,1,24,14,Africa
20587,,Zimbabwe,-19.015438,29.154857,2020/04/09,11,3,0,8,Africa
20588,,Dominica,15.415,-61.371,2020/04/09,15,0,1,14,Americas
20589,,Grenaa,12.1165,-61.679,2020/04/09,12,0,0,12,Americas
20590,,Mozambique,-18.665695,35.529562,2020/04/09,Seventeen,0,0,17,Africa
20591,,Sryia,34.802075,38.99681500000001,2020/04/09,19,2,0,17,Eastern Mediterranean
20592,,Timor-Leste,-8.874217,125.727539,2020/04/09,1,0,0,1,South-East Asia
20593,,Belize,17.1899,-88.4976,2020/04/09,9,1,0,8,Americas
20594,,Laos,19.85627,102.495496,2020/04/09,16,0,0,16,Western Pacific
20595,,Libya,26.3351,17.228331,2020/04/09,24,1,8,15,Eastern Mediterranean
20596,,West Bank and Gaza,31.9522,35.2332,2020/04/09,263,1,44,218,Eastern Mediterranean
20597,,Guinea-Bissau,11.8037,-15.1804,2020/04/09,36,0,0,36,Africa
20598,,Mali,17.570692,-3.996166000000001,2020/04/09,74,7,22,45,Africa
20599,,Saint Kitts and Nevis,17.357822,-62.782998,2020/04/09,11,0,0,11,Americas
20600,Northwest Territories,Canada,64.8255,-124.8457,2020/04/09,5,0,0,5,Americas
20601,Yukon,Canada,64.2823,-135.0,2020/04/09,7,0,0,7,Americas
20602,,Kosovo,42.602636,20.902977,2020/04/09,184,5,30,149,Europe
20603,,Burma,21.9162,95.956,2020/04/09,2B3,3,2,18,South-East Asia
20604,Anguilla,United Kingdom,18.2206,-63.0686,2020/04/09,3,0,0,3,Europe
20605,British Virgin Islands,United Kingdom,18.4207,-64.64,2020/04/09,3,0,0,3,Europe
20606,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020/04/09,8,1,0,7,Europe
20607,,Botswana,-22.3285,24.6849,2020/04/09,13,1,0,12,Afria
20608,,Burundi,-3.3731,29.9189,2020/04/09,3,0,0,3,Africa
20609,,Sierra Leone,8.460555000000001,-11.779889,2020/04/09,7,0,0,7,Africa
20610,,Malawi,-13.2543,34.3015,2020/04/09,8,One,0,7,Africa
20611,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020/04/09,5,0,1,4,Europe
20612,Saint Pierre and Miquelon,France,46.8852,-56.3159,2020/04/09,1,0,0,1,Europe
20613,,South Sudan,6.877000000000002,31.307,2020/04/09,3,0,0,3,Africa
20614,,Western Sahara,24.2155,-12.8858,2020/04/09,4,0,0,4,Africa
20615,,Sao Tome and Principe,0.1864,6.6131,2020/04/09,4,0,0,4,Africa
20616,,Yemen,15.552727,48.516388,2020/04/09,0,0,0,0,Eastern Mediterranean
